ID,POS,Name,ORG,Lev,Age,T,OVR,POT,LEA,AD,WE,INT,Prone,STU,CON,PBABIP,HRR,STU vL,CON vL,PBABIP vL,HRR vL,STU vR,CON vR,PBABIP vR,HRR vR,STU P,CON P,PBABIP P,HRR P,PIT,STM,HLD,BF,1B,2B,3B,HR,BB,IBB,K,HP,SF,CI,SB,CS
35934,SP,PONCE ORTEGA,ANA,MLB,26,R,80,80,N,H,N,H,Fragile,50,55,50,60,50,50,50,60,50,55,55,65,55,55,50,60,6,50,45,762,107,27,5,29,64,2,163,5,5,0,20,5
36586,SP,TONY OSES,CWS,MLB,25,L,80,80,N,N,N,N,Normal,70,70,55,80,80,75,60,80,65,70,55,75,70,70,55,80,6,55,60,888,139,27,3,17,47,0,227,11,4,0,16,7
41087,CL,MING-HSU PAN,BOS,MLB,28,L,80,80,N,H,N,L,Normal,75,50,55,55,75,50,55,55,75,50,55,55,80,50,55,60,2,35,55,346,54,10,1,9,34,5,84,1,3,0,6,1
33617,SP,AARON PAREDES,SD,MLB,21,R,80,80,N,N,H,L,Normal,45,65,50,65,45,65,50,60,50,65,55,65,45,65,50,65,5,60,35,168,31,3,0,2,15,0,34,1,0,0,6,0
39601,SP,TAE-HOON PARK,ANA,MLB,25,R,80,80,H,N,H,H,Normal,50,55,50,65,50,55,50,55,55,55,55,70,50,55,50,65,4,40,40,638,93,40,5,17,52,2,143,4,3,1,22,6
31299,CL,ALVIN PATTERSON,KCM,MLB,25,R,80,80,N,H,N,N,Fragile,65,55,55,65,65,55,55,65,65,55,55,65,65,55,55,70,2,25,40,228,30,11,1,5,12,0,50,1,2,0,7,2
33209,SP,HARRISON PELATA,MIN,MLB,25,R,80,80,H,H,N,H,Normal,75,65,55,55,70,65,50,55,75,65,55,55,75,65,55,55,4,50,80,846,127,35,0,26,57,0,247,6,5,0,5,7
40777,CL,BARRY PERDOMO,COL,MLB,25,R,80,80,N,N,N,N,Normal,80,55,50,70,75,55,50,70,80,55,50,75,80,55,50,70,2,25,75,251,29,13,1,7,15,2,78,1,1,0,2,1
40064,SP,BROCK PEREIRA,KCM,MLB,27,R,80,80,L,H,L,N,Durable,50,55,60,65,50,50,60,60,50,55,60,70,50,55,60,70,3,55,40,898,117,40,2,17,82,0,203,12,11,0,25,8
40515,SP,ALFONZO PEÑA,TOR,MLB,24,R,80,80,H,N,H,N,Fragile,50,55,55,55,50,55,55,55,50,55,55,60,50,55,55,55,5,40,75,767,108,31,4,27,58,0,161,2,5,0,7,7
35362,SP,BARTOLOMEU PEÑA,FLA,MLB,26,R,80,80,N,N,H,H,Durable,55,50,50,65,55,50,50,60,55,50,50,70,55,50,50,65,3,55,70,905,133,42,3,18,91,0,186,1,4,0,12,3
35195,SP,TOMAS PINEDA,OAK,MLB,24,L,80,80,N,H,H,L,Fragile,55,45,55,75,55,45,55,75,55,45,55,75,60,45,55,75,4,55,65,320,40,21,5,4,39,0,84,1,6,0,5,5
39597,SP,TYLER PONGRATZ,KCR,MLB,22,L,80,80,N,H,H,N,Normal,60,55,55,65,65,55,55,70,60,55,55,65,75,60,55,70,5,55,80,893,130,33,2,26,61,0,222,11,5,0,12,4
32638,SP,AGNITEJAS PRABHAT,MIN,MLB,25,R,80,80,N,H,N,N,Durable,55,55,55,65,50,55,50,60,55,55,55,70,55,55,55,65,4,35,55,784,113,34,1,17,56,0,158,7,1,0,18,3
34618,CL,WENDELL PRONIO,HOU,MLB,24,R,80,80,H,H,H,N,Durable,80,60,55,70,70,55,50,65,80,60,55,75,80,60,55,70,2,25,75,248,36,13,4,6,12,2,77,2,1,0,1,0
36070,SP,MICHAEL PUCKETT,WAS,MLB,25,R,80,80,L,N,N,N,Normal,55,55,55,55,55,55,50,60,50,55,55,55,60,55,55,55,4,40,60,847,115,37,5,25,73,0,179,12,8,0,26,6
29792,SP,MAXIMO QUIROA,NYY,MLB,24,R,80,80,N,N,H,N,Normal,60,75,55,55,60,70,55,55,65,75,55,60,60,75,55,55,6,45,70,834,126,43,1,26,40,0,207,8,2,0,6,6
34609,SP,CECILIO RAMOS,COL,MLB,26,L,80,80,N,N,H,H,Normal,70,80,60,75,70,80,60,80,70,80,60,75,70,80,60,75,4,45,75,823,113,40,8,19,37,0,219,11,2,0,16,5
35074,RP,IGNACIO RAMOS,COL,MLB,26,R,80,80,N,N,N,L,Durable,80,50,55,55,80,50,55,55,80,50,55,55,80,50,55,55,2,30,50,283,37,9,0,8,26,0,90,0,4,0,4,1
38656,RP,JAVI RANGEL,OAK,MLB,26,R,80,80,N,H,H,N,Durable,65,55,50,55,55,55,45,50,75,60,55,60,65,60,50,55,2,25,70,178,27,13,2,4,9,0,40,7,4,0,1,0
35042,CL,EMILIO REDI,NYM,MLB,25,R,80,80,N,N,H,N,Normal,80,65,55,80,80,60,55,70,80,65,60,80,80,65,55,80,2,25,60,159,21,10,1,2,8,2,57,2,0,0,1,1
31980,SP,KURT RILEY JR.,NYM,MLB,24,R,80,80,N,N,N,L,Normal,70,80,65,70,70,80,60,65,75,80,70,75,70,80,65,70,6,55,40,773,94,36,7,19,39,0,182,3,6,0,18,5
23973,SP,RAIDEN RODGERS,KCM,MLB,23,L,80,80,H,H,H,N,Fragile,50,55,50,65,50,55,50,70,45,55,50,65,50,55,50,65,5,65,70,78,6,3,0,5,8,0,19,1,0,0,2,0
27366,RP,LUÍS RODRÍGUEZ,ATL,MLB,24,R,80,80,N,H,N,N,Fragile,80,45,50,50,80,45,45,50,80,45,50,55,80,45,50,50,2,25,30,261,32,12,2,11,17,0,73,1,2,0,7,1
30498,SP,AMBUNIDHI SAGAR,PHI,MLB,25,R,80,80,N,H,H,N,Normal,55,55,55,60,55,55,55,60,55,55,55,60,55,55,55,60,4,35,65,310,45,10,1,7,22,2,68,2,1,0,10,4
8974,SP,INOCENTE SALDANA,TEX,MLB,29,R,80,80,L,N,L,N,Iron Man,50,80,60,55,50,75,60,55,50,80,60,55,65,80,60,65,5,75,75,873,134,30,3,18,60,0,175,10,4,0,12,5
38525,RP,KENNY SANDIFORD,PIT,MLB,26,R,80,80,N,N,N,N,Fragile,60,65,50,80,60,65,50,80,55,65,50,80,60,65,50,80,2,40,65,87,14,2,0,1,3,0,23,1,1,0,0,1
37083,SP,COOPER SAYERS,TOR,MLB,27,R,80,80,N,N,N,N,Normal,50,55,55,50,50,55,50,50,50,55,55,55,70,60,55,60,4,60,50,701,104,34,5,32,58,0,135,11,3,1,17,5
34447,SP,NICOLAS SCHEMBER,HOU,MLB,25,R,80,80,N,H,N,L,Normal,70,50,60,70,60,50,60,65,75,50,65,75,70,50,60,70,5,65,60,1046,139,47,3,34,87,0,273,11,9,0,18,5
33174,SP,SHILOH SCHMIDT,TB,MLB,24,R,80,80,L,H,L,N,Durable,45,55,55,60,45,55,55,60,50,55,55,65,55,60,55,60,3,50,55,911,138,45,2,21,76,12,163,9,8,0,25,5
38285,CL,JOHN SCHNEIDER,NYY,MLB,26,R,80,80,N,N,N,N,Durable,80,55,55,70,80,55,55,70,80,55,55,70,80,55,55,70,4,25,35,280,32,10,0,11,26,0,84,2,1,0,5,1
34518,SP,FINN SCHREITER,TEX,MLB,25,R,80,80,L,N,N,H,Fragile,50,60,55,55,50,60,55,55,50,60,55,55,50,60,55,60,4,45,70,816,129,34,5,18,64,0,182,7,4,0,15,2
36696,RP,LEE SEDDIK,SEA,MLB,24,R,80,80,N,N,N,H,Durable,70,55,50,50,55,55,45,45,80,60,50,55,70,60,50,50,2,35,55,357,54,11,1,12,37,1,95,2,0,0,6,1
32265,SP,DAVID SHANK,TEX,MLB,25,R,80,80,H,N,H,N,Fragile,60,80,60,65,55,75,55,60,65,80,70,70,65,80,60,75,5,40,55,812,132,33,2,15,38,0,209,7,10,0,22,3
38287,SP,ALEXANDER SMITH,STL,MLB,26,R,80,80,N,H,N,L,Fragile,55,60,55,65,55,60,55,65,55,60,55,65,55,60,55,65,4,45,40,199,32,8,3,11,20,0,45,0,1,0,9,7
38283,SP,JONAH SMYTH,TB,MLB,25,R,80,80,L,H,H,H,Durable,55,55,60,65,55,55,55,60,60,55,65,65,60,60,60,70,5,55,65,885,114,44,7,29,83,1,191,3,4,0,8,7
32842,SP,KURT SPATES,ARI,MLB,24,R,80,80,N,N,N,N,Normal,50,60,55,65,50,60,50,60,55,60,55,70,55,60,55,65,4,55,35,788,104,29,1,26,65,0,170,10,5,0,29,6
31433,SP,WYATT SPIRES,COL,MLB,25,L,80,80,N,N,N,N,Fragile,55,55,50,55,55,55,50,55,55,55,50,55,55,55,50,55,4,55,65,770,105,42,7,38,51,0,152,5,3,0,21,5
39156,SP,LIONEL STEINER,MON,MLB,25,L,80,80,N,H,H,N,Durable,50,65,50,55,55,65,55,65,50,60,50,55,50,65,50,60,3,50,75,596,93,31,1,19,39,1,127,5,1,0,13,2
30468,RP,SOLOMON STISIS,MON,MLB,25,R,80,80,N,H,N,N,Normal,55,60,50,65,55,65,50,65,55,60,50,65,55,60,50,65,3,35,50,547,77,26,1,16,38,0,108,2,2,1,17,2
39415,SP,BRYAN STOKUS,CIN,AAA,23,L,80,80,H,N,N,N,Normal,55,65,55,50,60,65,60,55,50,65,55,50,75,70,55,60,4,75,75,695,98,42,4,26,51,0,155,4,4,0,9,5
29235,SP,IZZY STOVALL,HOU,MLB,24,L,80,80,N,N,N,N,Fragile,50,55,55,65,50,55,60,70,50,55,55,65,60,55,55,70,5,55,65,219,23,12,1,5,17,0,48,2,0,0,5,0
36640,SP,DUSTIN SUBA,PIT,MLB,26,R,80,80,N,N,N,N,Normal,50,65,55,60,50,65,55,60,50,65,55,60,55,65,55,60,3,55,55,810,117,34,6,22,45,0,174,7,9,0,21,6
40871,SP,HANG SUNG,BOS,MLB,25,R,80,80,H,H,H,N,Fragile,60,65,55,50,55,65,55,50,65,70,60,50,60,65,55,50,5,40,40,85,4,3,0,4,6,0,24,1,0,0,2,0
38842,SP,FRANCISCO SUÁREZ,NYM,MLB,39,L,80,80,N,N,H,N,Normal,40,75,50,65,45,75,55,70,40,70,50,65,40,75,50,65,4,50,75,829,127,47,6,19,44,1,138,3,11,0,11,5
33717,RP,SOLOMON SUÁREZ,NYY,MLB,25,R,80,80,N,N,H,N,Normal,80,50,55,70,75,50,50,65,80,50,55,75,80,50,55,70,2,35,50,393,54,16,3,9,40,0,115,3,4,0,7,1
33175,SP,DEVESU SWARNKAR,NYM,MLB,25,L,80,80,N,N,N,N,Normal,55,60,55,65,55,60,55,65,55,60,55,65,55,60,55,65,4,40,75,766,116,35,0,16,58,0,147,8,4,0,8,5
41212,RP,LUÍS SÁNCHEZ,-,-,32,R,80,80,N,H,N,N,Normal,80,55,50,50,65,50,50,50,80,55,55,60,80,55,50,50,2,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0
37182,SP,PACO SÁNCHEZ,CWS,MLB,25,R,80,80,H,N,N,H,Normal,65,65,55,50,65,60,55,50,65,65,55,50,70,65,55,50,4,75,70,849,123,40,3,33,59,0,198,5,4,1,13,7
15497,SP,GOHKI TAKADA,-,-,23,L,80,80,H,H,H,H,Normal,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,6,35,80,0,0,0,0,0,0,0,0,0,0,0,0,0
37875,SP,JOHNNY TATARSKY,MIN,MLB,24,L,80,80,N,H,N,H,Normal,50,65,50,60,55,70,50,65,50,65,50,60,50,65,50,60,5,55,55,859,136,43,5,24,49,0,212,4,3,0,16,2
13915,SP,EZEQUIEL TEJEDA,SD,MLB,23,L,80,80,N,N,H,N,Normal,50,65,55,65,55,65,55,65,50,65,55,65,55,65,55,65,4,45,75,942,156,39,4,31,50,0,217,10,1,0,13,9
33923,RP,ROWAN TELLER,SF,MLB,25,L,80,80,N,L,L,N,Fragile,80,45,50,75,80,45,55,80,70,45,50,70,80,45,50,75,3,35,70,190,25,8,1,3,26,3,55,0,1,0,3,2
34075,CL,CHENG-FEI TENG,BAL,MLB,25,R,80,80,N,N,N,N,Fragile,60,60,50,55,55,60,45,55,65,60,50,60,60,60,50,55,3,50,70,270,38,11,1,14,30,1,56,0,2,0,5,1
38257,RP,LEVI TISDALE,STL,MLB,26,L,80,80,N,N,N,N,Fragile,75,50,50,55,80,50,55,55,75,50,50,55,75,50,50,55,4,50,80,769,100,30,3,29,69,0,171,12,5,0,8,2
32388,SP,MING-CHIH TSENG,PHI,MLB,24,R,80,80,N,N,N,N,Fragile,50,65,50,55,50,65,50,55,50,65,50,55,55,70,50,55,4,55,35,416,67,22,0,14,25,0,103,12,4,0,11,5
36623,CL,DONOVAN URBINA,ANA,MLB,25,R,80,80,H,H,N,N,Durable,70,55,55,80,55,50,50,65,80,55,55,80,70,55,55,80,3,30,45,290,38,11,1,8,28,3,74,4,2,0,7,0
34493,SP,PAUL UZUETA,MIN,MLB,25,R,80,80,N,H,H,H,Normal,45,60,50,60,45,60,50,60,45,60,50,60,50,60,50,60,5,50,50,535,98,20,5,11,42,0,97,8,6,0,15,4
40070,SP,PERRY VAN METER,STL,MLB,29,R,80,80,N,N,H,N,Fragile,45,60,55,75,45,60,55,75,45,65,55,75,50,60,55,80,5,50,50,785,119,44,8,23,52,0,137,7,7,1,15,4
39111,SP,BUCKEYE VASQUEZ,CHC,MLB,25,R,80,80,N,N,N,N,Normal,55,65,55,50,55,65,55,50,55,60,55,50,65,65,55,50,4,40,70,237,37,4,1,15,17,0,62,2,2,0,0,1
37993,RP,JACOB VENTURA,-,-,25,R,80,80,N,H,N,H,Fragile,65,70,50,55,60,65,50,55,70,70,55,65,65,70,50,55,3,30,45,85,13,4,1,0,9,1,23,0,0,0,0,0
39564,SP,FELIX VERDECIA,STL,MLB,23,L,80,80,N,N,N,N,Normal,50,70,50,60,55,70,55,65,50,70,50,60,50,70,50,70,3,35,60,262,29,7,1,8,18,1,58,2,2,0,6,0
37850,CL,RONNIE VIERA,PHI,MLB,24,R,80,80,N,H,H,N,Normal,75,65,55,65,80,70,55,70,70,65,50,65,75,65,55,65,2,35,35,264,42,9,0,4,16,1,69,2,2,0,2,0
29719,RP,MASON VORA,TB,MLB,25,R,80,80,N,H,N,N,Fragile,80,55,55,45,80,50,50,45,80,55,55,50,80,55,55,50,3,30,25,273,34,15,1,9,33,8,82,4,3,0,7,0
31334,SP,MYRON WALL,CLE,MLB,28,L,80,80,N,H,H,H,Normal,55,65,55,60,55,70,60,65,50,65,55,55,60,75,55,65,3,50,75,759,105,33,3,12,42,0,179,6,4,1,9,6
37023,RP,HENRY WATKINS,NYY,MLB,27,L,80,80,N,H,H,N,Normal,80,45,50,55,80,45,50,55,80,45,50,55,80,45,50,55,2,25,80,267,32,11,1,7,18,0,86,9,4,0,2,1
33570,CL,ELIJAH WEIGAND,KCM,MLB,25,R,80,80,L,N,N,N,Normal,65,45,55,75,65,45,50,75,65,45,55,75,80,45,55,80,2,35,50,288,34,16,2,4,21,0,76,0,2,1,8,2
41038,SP,SEBASTIAN WENG,MON,MLB,26,R,80,80,N,N,N,N,Normal,40,55,50,80,40,55,50,80,40,55,50,80,40,60,50,80,4,70,45,844,153,37,7,16,63,0,112,6,11,0,28,6
37418,SP,DE'ANTHONY WHITE,HOU,MLB,25,L,80,80,N,N,N,N,Durable,60,70,55,70,70,75,65,80,55,70,55,65,60,70,55,70,5,65,75,953,137,43,7,24,59,1,212,15,8,0,10,7
39404,RP,GRAHAM WILKINSON,PIT,MLB,24,R,80,80,N,N,H,N,Fragile,55,60,55,70,50,55,50,60,75,65,55,80,70,60,55,75,2,30,65,340,52,15,0,4,24,0,77,5,4,0,11,3
32234,RP,BRAIN WILLIAMSON,ARI,MLB,25,R,80,80,N,H,N,L,Normal,75,70,60,65,75,70,60,65,80,70,60,70,75,70,60,65,4,25,30,255,36,9,1,4,14,1,72,1,3,0,7,1
40948,SP,BOB WINKLER,ANA,MLB,25,R,80,80,N,H,H,N,Normal,50,55,55,65,50,55,55,65,50,55,55,65,50,55,55,70,3,45,45,856,135,27,3,28,70,3,166,3,12,1,26,7
32681,SP,JEREMIAH WOMACK,TEX,MLB,25,L,80,80,L,N,N,L,Durable,50,60,50,65,50,60,50,65,50,60,50,65,55,60,50,65,5,35,60,678,111,31,1,13,43,0,139,5,4,0,12,3
25855,SP,LAVON WOODARD,WAS,MLB,24,R,80,80,L,N,N,N,Durable,50,55,55,50,50,55,50,50,55,55,55,55,55,55,55,55,4,45,40,872,107,40,6,29,63,0,146,12,10,0,17,6
37785,SP,LUKÁS ZAJAC,HOU,MLB,24,L,80,80,N,L,L,L,Fragile,60,50,50,70,70,50,50,75,60,50,50,70,60,50,50,70,4,70,60,722,103,38,8,19,58,2,138,5,4,0,16,5
30407,SP,ZHAOQIAN ZHUANG,STL,MLB,24,L,80,80,L,N,L,H,Fragile,55,55,50,55,55,55,50,55,55,55,50,55,70,55,50,55,3,35,60,63,8,0,1,1,9,0,10,0,2,0,4,0
36657,SP,YI ZOU,CIN,MLB,25,R,80,80,N,H,N,N,Fragile,45,65,55,65,45,65,50,55,50,70,55,70,45,65,55,65,3,50,65,637,102,34,5,13,41,0,114,2,6,0,20,2
32367,SP,HOWARD ZWEIG,MON,MLB,25,R,80,80,N,H,N,N,Fragile,55,55,50,70,55,55,55,70,55,55,50,70,55,55,50,70,3,55,35,413,51,22,3,8,22,1,98,2,2,0,8,2
39623,SP,RAMÓN ÁLVAREZ,WAS,MLB,25,R,80,80,L,N,N,N,Durable,50,50,50,60,50,50,50,65,50,55,50,60,50,55,50,65,3,45,30,692,108,39,2,20,55,0,147,5,6,0,26,7
40024,SP,VENANCIO ÁLVAREZ,BOS,MLB,25,L,80,80,N,H,H,H,Durable,65,55,55,55,75,65,55,70,60,55,55,55,65,55,55,55,4,45,75,860,126,29,2,26,64,0,205,3,5,0,10,6
26536,RP,FRANCISCO CAPRIOLI,ARI,MLB,23,R,79,80,N,H,H,H,Normal,60,55,50,55,55,55,50,55,65,55,55,55,80,55,50,55,2,25,25,261,41,7,2,8,26,1,53,6,0,0,12,0
40727,CL,REGIS LAPREE,KCM,MLB,25,L,79,80,N,N,N,N,Fragile,55,50,55,70,70,50,55,80,55,50,55,70,80,50,55,70,2,35,70,309,45,14,0,6,21,0,62,3,3,0,3,3
37421,RP,JULIUS LEVOY,TEX,MLB,26,R,79,79,N,N,N,H,Fragile,55,55,50,65,55,55,50,65,55,55,55,70,55,55,50,65,3,30,60,267,35,16,1,6,14,2,65,3,2,0,5,1
24813,RP,PATRIK LICHARD,OAK,MLB,23,R,79,79,N,N,N,N,Fragile,50,55,50,65,50,55,50,65,50,55,50,65,60,55,50,65,3,45,35,365,56,13,3,7,30,0,54,3,2,0,16,3
35473,RP,NASEER NADERI,FLA,MLB,25,R,79,79,N,H,H,L,Normal,60,55,50,50,60,55,50,50,60,55,50,50,60,55,50,50,5,60,40,289,40,9,3,14,20,0,57,3,0,0,12,1
32221,CL,GURMIT NATH,CIN,AAA,25,R,79,79,L,N,N,N,Fragile,80,55,50,50,80,55,50,50,80,55,50,50,80,55,50,50,2,25,65,236,24,10,1,14,29,1,62,1,0,0,6,2
38344,RP,SEBASTIAN SPAGNA,OAK,MLB,26,L,79,79,N,H,H,N,Fragile,55,70,55,50,70,75,60,60,55,65,50,50,60,70,55,50,2,45,70,249,42,12,1,8,18,0,54,0,2,0,4,2
34175,RP,CUTBERTO SÁNCHEZ,NYY,MLB,26,R,79,79,N,H,N,N,Normal,75,50,50,50,70,50,50,50,80,50,55,55,80,50,50,55,2,30,50,320,58,10,2,8,29,0,74,4,3,0,10,1
34302,RP,EDGAR URUBURU,STL,MLB,26,R,79,79,N,N,N,N,Normal,45,70,50,70,45,70,50,65,45,70,50,70,45,75,50,70,3,45,55,452,67,27,5,8,23,1,86,5,5,0,11,3
37643,RP,STEVE VAN DE WOESTYNE,NYM,MLB,26,R,79,79,H,H,H,L,Normal,70,55,50,50,65,55,45,50,75,55,50,50,70,55,50,50,3,25,70,202,27,6,0,8,16,0,57,0,3,0,4,2
40075,SP,CURT BANKS,KCM,MLB,27,R,78,78,N,H,H,N,Durable,45,50,55,70,45,50,55,70,45,50,55,70,45,50,55,70,3,45,60,851,117,38,3,22,87,0,149,6,7,0,27,5
36690,SP,ED BENNER,-,-,26,L,78,78,N,H,H,H,Fragile,55,45,50,60,60,45,55,60,55,45,50,60,65,45,50,60,5,45,75,490,78,24,1,19,51,0,100,3,2,0,7,6
32892,SP,MATÍAS COBOS,-,-,26,L,78,78,N,L,H,N,Fragile,45,50,50,65,45,50,55,70,45,50,50,65,50,50,50,70,3,55,65,0,0,0,0,0,0,0,0,0,0,0,0,0
40767,SP,BORTOLOMO CRAINE,-,-,24,R,78,78,L,N,N,N,Normal,50,60,50,50,50,60,50,50,50,60,55,50,55,60,50,50,3,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0
36504,SP,FACUNDO DE LEÓN,KCM,MLB,27,R,78,80,H,L,H,N,Iron Man,45,60,50,65,45,60,50,60,45,65,55,70,45,60,50,70,3,70,60,355,46,18,2,8,28,0,75,9,1,0,10,4
29670,SP,FERRUCCIO FERRARIO,SD,AAA,25,L,78,80,L,L,N,N,Normal,45,65,45,55,45,65,45,55,45,65,45,55,50,65,45,55,4,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0
33589,RP,A.J. KUMADA,HOU,MLB,25,R,78,78,N,N,N,H,Normal,70,55,45,55,55,50,45,50,80,55,50,60,70,55,45,55,2,25,70,257,30,19,3,6,18,0,51,3,1,0,3,1
13730,SP,MIGUEL MIRON,CWS,MLB,24,L,78,80,L,N,N,N,Normal,50,55,50,55,50,55,50,55,50,55,50,55,70,55,50,55,5,55,70,172,22,7,0,4,16,0,30,0,2,0,0,2
32250,SP,BENJAMIN PARADIS,ARI,MLB,24,R,78,80,N,L,L,L,Fragile,45,55,50,55,45,55,45,55,50,55,50,60,55,60,50,55,3,65,75,564,92,32,2,27,43,0,92,3,6,0,12,4
37702,SP,MARZ SERNICOLA,TB,MLB,26,R,78,80,N,L,L,L,Fragile,50,55,55,50,50,55,50,50,50,55,55,50,60,55,55,50,5,60,75,738,109,34,4,34,62,8,125,1,2,0,6,4
37739,SP,REY SOLIS,NYM,MLB,25,L,78,78,H,H,H,N,Normal,45,55,50,60,55,60,50,70,45,55,45,55,50,55,50,60,4,55,80,639,93,28,5,21,58,1,120,4,2,0,9,4
34516,SP,ANDY VALEO,MIN,MLB,25,R,78,78,L,H,N,N,Fragile,50,50,50,65,50,50,50,65,50,50,50,65,50,50,50,65,5,45,45,19,2,1,0,0,3,0,6,1,0,0,1,0
34163,RP,RICKY FAUCI,HOU,MLB,24,L,77,77,N,H,N,L,Fragile,55,65,45,50,65,65,50,55,50,60,45,50,55,65,45,50,3,60,80,231,47,24,1,10,15,2,35,2,1,0,4,1
40169,RP,SHOH KUROKAWA,-,-,27,L,77,80,N,H,H,N,Normal,50,55,50,70,60,55,55,75,50,50,50,65,60,55,50,80,2,35,70,0,0,0,0,0,0,0,0,0,0,0,0,0
33420,RP,MELVIN MUNOZ,NYM,MLB,26,R,77,80,N,N,N,N,Normal,75,40,60,60,65,40,55,55,80,40,65,70,80,40,60,70,2,30,65,77,9,5,0,0,13,1,18,0,0,0,1,0
37158,RP,LOGAN ODOM,CWS,MLB,25,R,77,80,H,N,N,N,Fragile,55,50,50,60,55,50,50,55,60,50,55,65,70,50,50,60,4,50,55,332,47,10,1,19,23,2,78,4,0,0,4,2
37573,CL,OSCAR PLOOSTER,BAL,MLB,25,R,77,77,N,N,N,N,Fragile,50,55,55,80,45,55,50,75,50,55,55,80,50,55,55,80,3,40,45,434,71,29,1,11,38,2,83,2,4,0,9,1
34331,RP,SAVINO PÉREZ,DET,MLB,25,L,77,78,L,H,N,N,Fragile,65,60,50,50,80,65,55,55,55,55,50,50,75,60,50,50,2,25,75,103,9,6,0,3,10,2,18,0,3,0,0,0
34443,RP,GLENN SCARBROUGH,CIN,MLB,24,L,77,78,N,N,N,N,Fragile,55,65,55,50,60,65,55,50,55,60,55,50,70,65,55,50,5,45,70,102,10,2,2,4,3,0,31,1,0,0,0,0
37420,SP,ANTHONY BONNET,DET,MLB,27,L,76,80,L,N,N,N,Durable,75,50,55,50,80,50,60,55,70,50,50,50,80,50,55,60,4,30,75,557,97,24,8,33,54,1,141,7,5,0,6,4
30253,RP,LINCOLN CASAS,OAK,MLB,25,R,76,76,N,H,N,N,Fragile,55,55,50,60,55,55,50,60,55,55,50,60,60,55,50,60,4,40,65,343,47,16,1,11,32,0,70,1,2,0,11,0
36510,SP,CHUN-CHIN CHIU,WAS,MLB,25,L,76,76,N,N,N,N,Normal,50,55,50,50,50,55,50,50,50,55,50,50,55,55,50,55,4,55,75,781,109,42,2,20,54,0,166,6,5,0,10,6
24034,SP,BRYCE DENTLER,MIL,MLB,23,R,76,80,N,N,N,H,Fragile,50,45,50,55,50,45,50,55,50,45,50,55,55,45,50,55,4,50,80,154,24,4,2,5,18,0,29,1,2,0,0,0
35216,SP,NATE DYKEMAN,COL,AAA,25,R,76,76,N,N,N,H,Fragile,55,45,50,60,50,45,50,60,55,45,50,60,55,45,50,60,4,50,65,220,37,13,2,9,24,0,33,4,1,0,7,2
34540,SP,CALEB HERT,LAD,MLB,26,R,76,76,N,N,N,N,Normal,55,55,55,50,55,50,50,50,55,55,55,50,55,55,55,50,4,50,65,489,71,19,3,15,37,0,122,2,7,0,8,2
35007,RP,EVAN HOFER,MON,MLB,25,L,76,76,L,H,N,N,Normal,60,50,50,55,60,50,50,60,60,50,50,55,60,50,50,55,4,30,75,248,31,14,0,6,20,2,49,5,1,0,2,4
38348,SP,BILL JOSEY,HOU,AAA,25,L,76,78,L,L,N,N,Normal,45,55,50,60,50,55,55,70,45,50,50,60,45,55,50,65,3,50,60,203,22,15,0,7,14,0,39,0,1,1,6,0
34513,SP,BRENT KINNEY,-,-,25,R,76,76,N,N,H,H,Fragile,50,50,55,55,50,50,50,55,50,50,55,55,50,50,55,55,4,40,50,279,32,13,1,7,25,0,60,2,1,0,8,1
35852,SP,BROOKS KLECKLEY,BOS,MLB,26,R,76,80,N,H,H,N,Fragile,50,70,55,55,50,65,50,50,50,70,55,55,50,70,55,55,4,35,60,241,38,12,1,7,21,1,37,0,2,0,5,0
41036,RP,CARLO MAHAN,FLA,MLB,25,R,76,76,N,H,N,H,Normal,50,60,50,55,50,60,50,55,55,60,50,60,50,60,50,55,5,70,35,305,47,12,2,5,25,0,68,2,4,0,10,0
33239,SP,RICKY PEREZ-RUIZ,-,-,30,L,76,76,N,N,N,H,Durable,55,70,55,45,55,65,55,45,55,70,55,45,55,70,55,45,6,65,60,918,126,36,3,50,41,0,220,1,5,0,15,5
28563,SP,MILES RICHEY,ANA,MLB,24,L,76,80,L,L,N,N,Normal,50,50,55,55,55,50,55,55,50,50,55,55,65,50,55,55,5,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0
31796,RP,BRANDON ROBBINS,NYY,MLB,25,R,76,76,H,N,H,N,Fragile,55,55,50,65,55,55,50,60,55,55,55,65,55,55,50,65,4,35,40,120,17,7,1,5,11,0,27,1,1,0,1,0
38607,SP,BOBBY SCHROEDER,HOU,AAA,25,R,76,76,L,L,L,L,Normal,50,60,50,50,50,60,50,55,50,60,50,50,50,60,50,50,3,60,35,30,4,3,0,1,2,0,7,0,0,0,1,0
40649,RP,MIGUEL SÁNCHEZ,LAD,AAA,25,L,76,76,H,N,N,H,Fragile,55,55,50,55,55,55,50,55,55,55,50,55,55,55,50,55,3,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0
28986,SP,MARTINI WITMER,TOR,MLB,23,R,76,80,L,H,N,L,Fragile,45,50,50,60,45,50,50,55,45,50,55,60,50,60,50,75,4,55,55,836,128,40,3,30,69,0,150,2,3,1,13,5
