ID,POS,Name,ORG,Lev,Age,T,OVR,POT,LEA,AD,WE,INT,Prone,STU,CON,PBABIP,HRR,STU vL,CON vL,PBABIP vL,HRR vL,STU vR,CON vR,PBABIP vR,HRR vR,STU P,CON P,PBABIP P,HRR P,PIT,STM,HLD,BF,1B,2B,3B,HR,BB,IBB,K,HP,SH,SF,CI,SB,CS
1176,SP,JACK FLAHERTY,DET,MLB,29,R,53,53,N,H,N,N,Normal,50,50,55,50,50,45,55,45,55,50,55,50,50,50,55,50,5,50,50,774,121,27,2,27,64,4,182,12,2.0,6,0,24,7
32121,SP,KEVIN GAUSMAN,TOR,MLB,34,R,53,53,N,N,N,N,Normal,45,55,50,50,45,55,50,45,45,55,55,50,45,55,50,50,4,60,45,822,109,36,7,31,62,2,168,2,5.0,10,0,14,5
40618,SP,SHOTA IMANAGA,PIT,MLB,32,L,53,53,N,N,N,N,Normal,50,60,55,45,50,65,55,50,45,60,55,45,50,60,55,45,5,50,55,793,126,38,5,27,51,1,162,5,2.0,4,0,16,1
44847,RP,DREY JAMESON,AZ,MLB,28,R,52,53,N,N,L,N,Normal,50,50,50,50,45,45,50,45,60,50,55,55,55,50,50,55,5,35,55,28,3,1,0,2,0,0,7,0,0.0,0,0,1,0
36275,SP,YUSEI KIKUCHI,LAA,MLB,34,L,53,53,N,N,H,N,Normal,50,50,45,45,55,50,45,45,50,50,45,45,50,50,45,45,4,55,65,793,99,33,2,37,69,1,205,5,4.0,4,0,13,8
21592,SP,BAILEY OBER,MIN,MLB,30,R,53,53,N,H,N,N,Normal,50,65,55,45,45,60,55,45,50,65,60,45,50,65,55,45,4,60,45,797,118,35,3,22,50,3,169,5,1.0,5,0,19,7
38291,SP,FREDDY PERALTA,MIL,MLB,29,R,53,53,N,L,N,N,Normal,55,45,65,45,55,45,65,45,55,45,65,45,55,45,65,45,4,50,60,795,111,25,2,31,71,3,197,8,2.0,3,0,17,12
35950,RP,GREGORY SOTO,LAD,MLB,30,L,53,53,N,H,N,N,Normal,55,45,50,65,55,45,55,70,55,45,50,60,55,45,50,65,3,25,50,286,37,11,1,7,40,5,74,4,0.0,4,0,2,2
31171,CL,ROBERT STEPHENSON,LAA,MLB,32,R,53,53,N,H,N,N,Fragile,65,55,50,45,65,55,50,45,65,55,50,45,65,55,50,45,4,30,60,130,23,6,0,6,8,1,39,2,1.0,1,0,0,0
43805,SP,LOUIE VARLAND,MIN,MLB,27,R,53,53,N,N,N,N,Normal,45,55,50,50,45,50,50,50,50,55,50,55,50,55,50,50,5,45,40,753,120,42,5,19,62,0,156,8,2.0,3,0,16,9
37,RP,LUKE WEAVER,NYY,MLB,32,R,53,53,N,N,H,N,Normal,55,55,55,45,50,50,55,45,55,55,55,45,55,55,55,45,4,35,65,252,31,16,3,3,14,0,59,1,3.0,3,0,1,2
18952,SP,SHANE BIEBER,CLE,MLB,30,R,52,52,N,N,H,N,Fragile,45,55,50,50,45,60,50,50,45,55,50,50,45,55,50,50,5,55,50,385,69,22,2,7,29,1,72,1,0.0,2,0,8,3
41402,RP,BEN CASPARIUS,LAD,AAA,26,R,52,52,N,N,N,N,Normal,55,50,55,40,50,50,55,35,60,50,55,45,55,50,55,40,4,45,45,20,3,0,1,0,2,0,7,0,0.0,0,0,1,0
39743,RP,KEVIN GINKEL,CHC,MLB,31,R,52,52,N,N,N,N,Normal,50,50,50,50,50,50,50,50,50,50,55,55,50,50,50,50,2,30,50,203,26,8,0,4,18,5,55,0,0.0,1,0,5,1
42434,CL,RONNY HENRIQUEZ,FW,MLB,25,R,50,52,N,N,N,N,Normal,55,45,50,45,55,50,50,45,55,45,55,45,55,50,50,55,3,30,50,259,42,9,0,8,22,6,61,7,0.0,0,0,3,0
20564,SP,PORTER HODGE,CHC,AAA,24,R,47,52,H,N,L,L,Normal,55,40,55,50,50,40,55,50,55,40,55,55,65,45,55,50,3,35,45,45,6,4,1,2,7,0,7,0,0.0,0,0,1,2
20274,RP,DYLAN LEE,ATL,MLB,31,L,52,52,N,N,N,N,Normal,55,55,50,45,65,55,55,50,55,55,50,45,55,55,50,45,3,30,65,228,27,10,1,7,22,5,62,1,0.0,1,1,1,1
40413,CL,NICK LODOLO,CIN,MLB,27,L,52,52,N,N,N,N,Normal,55,50,50,50,65,50,55,50,55,50,50,45,55,50,50,50,4,50,60,487,78,17,4,13,54,0,116,10,0.0,5,0,11,1
34272,SP,PABLO LOPEZ,MIN,MLB,29,R,52,52,N,N,N,N,Normal,50,55,50,50,45,55,50,45,50,60,55,50,50,60,50,50,5,60,55,817,132,43,3,19,57,5,175,14,3.0,7,1,18,8
31282,SP,SETH LUGO,KC,MLB,35,R,52,52,N,N,N,N,Normal,40,55,55,50,40,55,50,50,40,55,55,50,40,55,55,50,7,60,55,741,116,29,4,35,47,1,155,5,0.0,8,0,16,7
47880,RP,DANIEL PALENCIA,CHC,MLB,25,R,52,52,N,N,N,N,Normal,55,50,55,50,55,50,55,50,50,50,55,50,55,50,55,50,3,30,50,310,39,13,1,9,22,0,89,5,0.0,4,0,5,1
25214,SP,MITCHELL PARKER,WSH,MLB,25,L,52,52,N,N,N,N,Normal,45,55,50,50,55,60,50,60,45,55,50,50,45,55,50,50,4,55,60,802,114,55,3,25,62,4,158,3,1.0,2,0,16,5
39438,RP,JORDAN ROMANO,PHI,MLB,32,R,52,52,N,L,N,N,Normal,55,50,55,50,55,50,50,50,50,50,60,50,55,50,55,50,2,30,50,246,22,12,0,9,23,6,61,3,0.0,1,0,6,1
47437,RP,EMMET SHEEHAN,LAD,MLB,25,R,52,52,N,N,N,N,Normal,55,45,65,45,55,45,60,45,55,45,65,50,60,45,65,50,3,50,40,78,9,4,0,2,7,1,19,0,0.0,1,0,4,0
22311,SP,ANGEL ZERPA,KC,MLB,25,L,48,52,N,N,N,N,Normal,45,50,50,55,45,50,55,55,45,50,50,50,50,55,50,55,5,35,55,487,93,23,0,9,31,1,82,5,0.0,5,0,11,5
30419,RP,JASON ADAM,LAD,MLB,34,R,51,51,N,N,N,N,Normal,55,50,70,50,55,50,65,45,65,50,75,50,55,50,70,50,3,30,55,183,29,6,1,5,16,3,42,4,0.0,3,0,3,1
363,CL,EDUARD BAZARDO,CWS,MLB,30,R,51,51,N,L,L,N,Normal,50,50,55,55,50,50,55,55,50,50,55,55,50,50,55,55,4,30,50,179,26,3,0,4,18,1,40,3,0.0,3,0,2,1
38871,CL,YENNIER CANO,BAL,AAA,31,R,51,51,N,H,N,N,Normal,45,50,50,60,45,45,50,50,50,50,55,65,45,50,50,60,4,25,45,57,10,1,0,0,6,0,12,0,0.0,2,0,0,1
1912,RP,CAMILO DOVAL,SF,MLB,28,R,51,51,N,L,N,N,Normal,60,40,55,60,60,40,50,55,65,40,55,65,60,40,55,60,3,30,55,345,49,15,1,7,46,7,74,3,2.0,2,0,1,1
177,SP,ZAC GALLEN,AZ,MLB,30,R,51,51,L,N,N,N,Normal,45,50,55,50,45,50,55,50,50,50,55,50,45,50,55,50,5,55,45,769,115,35,2,36,75,5,164,6,3.0,6,0,21,10
25942,SP,RYAN GUSTO,HOU,AAA,26,R,51,51,N,N,N,N,Normal,50,45,55,50,50,45,55,50,50,45,55,50,50,50,55,50,6,50,45,163,23,7,1,5,11,0,34,1,1.0,3,0,7,0
15232,RP,IAN HAMILTON,NYY,MLB,30,R,51,51,N,N,H,N,Normal,55,45,55,55,55,45,50,55,50,45,55,60,55,45,55,55,3,30,55,10,1,1,1,0,2,0,3,0,0.0,0,0,0,0
48449,SP,THOMAS HARRINGTON,PIT,MLB,24,R,49,51,L,N,N,N,Durable,45,55,55,45,45,55,50,45,45,55,55,50,50,60,55,50,5,50,45,407,72,24,2,13,20,1,86,3,0.0,2,0,7,3
43460,RP,TIM HERRIN,CLE,MLB,28,L,51,51,N,N,L,N,Normal,50,45,55,60,55,45,55,70,50,45,50,60,50,45,55,60,3,30,55,334,46,11,0,8,40,4,72,1,0.0,3,0,6,2
22140,RP,KEVIN KELLY,TB,MLB,27,R,51,51,N,N,N,H,Normal,45,65,65,60,45,65,55,55,45,65,70,60,45,65,65,60,3,30,45,66,11,1,0,1,5,0,11,3,0.0,1,0,0,0
27,CL,TREVOR MEGILL,MIL,MLB,31,R,51,51,N,N,N,N,Normal,55,45,45,45,60,50,45,50,55,45,45,45,55,45,45,45,2,30,45,199,28,8,0,6,19,5,51,0,0.0,1,0,2,3
43630,SP,BRYCE MILLER,SEA,MLB,27,R,51,51,N,N,N,N,Normal,45,55,65,50,45,55,60,45,45,60,65,50,45,55,65,50,6,60,45,634,112,24,0,19,48,1,123,5,3.0,3,0,17,5
40446,SP,CASEY MIZE,DET,MLB,28,R,51,51,N,N,N,N,Normal,45,55,55,50,45,55,50,50,45,55,55,50,45,55,55,50,5,60,55,168,26,8,0,6,13,1,34,2,0.0,1,0,5,0
1478,SP,DAVID PETERSON,HOU,MLB,30,L,51,51,L,N,H,N,Normal,45,50,50,55,55,50,50,70,45,45,50,50,45,50,50,55,5,50,55,773,118,26,5,19,70,3,167,12,3.0,4,0,18,4
45708,SP,BRANDON PFAADT,AZ,AAA,26,R,51,51,N,N,N,N,Normal,50,65,50,45,45,60,50,45,50,70,50,50,50,65,50,45,5,50,45,776,118,29,3,27,47,1,169,6,2.0,4,0,22,8
6,SP,CARLOS RODÓN,NYY,MLB,32,L,51,51,N,L,N,N,Normal,55,50,55,45,55,55,60,45,55,50,55,45,55,50,55,45,5,60,45,732,103,24,7,32,68,0,172,4,1.0,7,1,16,7
20139,SP,JOE RYAN,MIN,MLB,29,R,51,51,N,L,N,N,Normal,50,65,55,45,45,55,55,40,55,70,60,45,50,65,55,45,4,50,50,759,112,33,4,33,50,1,176,2,1.0,5,0,21,2
23336,RP,COLE SANDS,MIN,MLB,28,R,51,51,N,N,N,N,Normal,50,55,55,50,50,55,50,50,55,55,55,50,50,55,55,50,4,30,50,66,8,5,0,0,8,3,13,1,0.0,0,0,1,1
40409,RP,SIMEON WOODS RICHARDSON,SEA,MLB,24,R,51,51,N,N,N,N,Normal,50,50,55,50,50,50,55,50,50,45,55,50,50,50,55,50,5,60,55,228,43,5,0,4,20,1,50,0,1.0,3,0,4,0
20069,RP,KEEGAN AKIN,TOR,MLB,30,L,50,50,N,N,N,N,Normal,55,55,55,45,55,55,55,45,55,55,50,45,55,55,55,45,3,30,55,340,52,15,0,13,26,9,81,1,0.0,0,0,6,1
42290,SP,BRAYAN BELLO,BOS,MLB,26,R,49,50,N,N,N,N,Normal,45,45,45,55,40,45,45,50,50,50,50,60,45,55,45,55,4,50,50,385,57,13,1,12,38,2,73,4,3.0,2,0,5,0
24296,RP,RYAN BRASIER,CHC,MLB,38,R,50,50,N,N,N,H,Durable,45,55,55,50,40,50,55,50,50,60,60,60,45,55,55,50,4,30,50,253,42,9,2,4,20,0,55,3,0.0,3,0,5,3
24048,SP,JOEY CANTILLO,CLE,AAA,25,L,48,50,N,N,N,L,Normal,50,45,55,50,50,45,55,50,50,45,55,50,50,45,55,55,4,50,50,164,24,10,1,2,11,1,34,1,0.0,3,0,9,0
31807,SP,YU DARVISH,SD,MLB,39,R,50,50,N,H,N,H,Normal,50,55,55,45,45,55,55,45,50,55,55,45,50,55,55,45,6,60,30,598,93,26,0,20,51,3,128,9,2.0,3,1,25,6
35606,RP,CARLOS ESTEVEZ,KC,MLB,32,R,50,50,N,L,N,N,Normal,45,55,60,50,45,50,55,50,50,55,60,55,45,55,60,50,3,30,50,278,39,14,2,12,23,6,64,0,0.0,3,0,3,1
33204,RP,DYLAN FLORO,AZ,MLB,34,R,50,50,N,N,N,N,Normal,40,55,50,70,35,50,45,55,40,55,50,80,40,55,50,70,4,30,50,227,31,17,0,5,21,7,34,1,0.0,3,0,4,1
20427,RP,REED GARRETT,NYM,MLB,32,R,50,50,N,H,N,N,Normal,60,40,50,55,60,40,45,50,60,40,50,55,60,40,50,55,4,30,45,132,16,9,1,5,10,1,21,0,1.0,0,0,1,1
24767,SP,JORDAN HICKS,SF,MLB,29,R,50,50,N,L,H,N,Normal,45,45,50,55,45,45,45,50,50,45,50,65,45,45,50,55,4,50,45,766,117,41,3,15,67,4,163,12,5.0,8,0,22,5
34908,SP,ZACK LITTELL,BOS,MLB,29,R,50,50,N,N,N,N,Normal,40,70,55,45,40,65,50,45,45,70,55,45,45,70,55,45,3,60,50,800,119,36,3,33,34,1,167,0,1.0,8,0,22,3
34146,RP,JOE MANTIPLY,AZ,MLB,34,L,50,50,N,H,N,N,Normal,45,55,50,60,50,60,55,80,40,55,50,55,45,55,50,60,3,30,55,198,34,8,1,2,18,3,43,1,0.0,2,0,1,0
46307,SP,MICHAEL MCGREEVY,STL,MLB,25,R,50,50,N,N,N,N,Normal,40,55,55,50,40,55,55,50,40,55,55,50,45,60,55,50,6,55,40,746,107,32,4,22,62,3,137,1,2.0,3,0,19,3
43226,RP,ANDREW NARDI,MIA,MLB,27,L,50,50,N,N,L,N,Normal,70,45,50,45,80,45,55,50,65,45,50,45,70,45,50,45,3,25,50,28,5,0,0,1,5,0,10,0,0.0,0,0,0,0
20622,RP,ALEX PHAM,BAL,AAA,25,R,50,50,L,L,N,N,Normal,50,45,55,45,50,45,55,45,50,45,55,45,50,45,55,45,3,40,45,22,4,1,0,2,2,0,4,0,0.0,0,0,0,2
33765,SP,NICK PIVETTA,CIN,MLB,32,R,50,50,L,N,L,N,Normal,50,50,55,45,50,50,55,45,50,50,55,45,50,50,55,45,4,50,70,765,102,36,3,26,80,4,182,4,3.0,4,0,12,5
29474,SP,ROBBIE RAY,SF,MLB,33,L,50,50,N,N,N,N,Fragile,55,50,55,40,55,50,55,45,55,50,55,40,55,50,55,40,4,50,60,452,47,15,2,10,52,0,99,7,2.0,0,0,8,4
34098,RP,MANUEL RODRIGUEZ,TB,MLB,29,R,50,50,N,L,N,N,Normal,50,55,55,55,45,50,50,50,50,55,55,60,50,55,55,55,3,25,50,170,32,11,1,2,15,4,42,2,0.0,0,0,3,1
20267,RP,COLLIN SNIDER,KC,MLB,29,R,50,50,N,N,N,N,Normal,55,50,55,50,55,50,50,50,50,50,55,50,55,50,55,50,3,30,45,221,33,12,0,7,17,2,50,3,1.0,3,0,0,1
38076,RP,RANGER SUAREZ,PHI,MLB,30,L,50,50,L,N,N,N,Normal,45,50,50,50,45,50,55,55,45,50,50,50,45,50,50,50,5,55,50,666,95,41,4,14,55,3,119,2,2.0,3,0,19,7
48054,SP,JUARON WATTS-BROWN,MIA,AAA,23,R,38,50,H,H,N,N,Normal,45,35,50,40,45,35,50,40,45,35,55,40,55,45,50,50,4,55,40,112,13,5,1,2,14,0,22,2,0.0,0,0,3,0
197,SP,AARON ASHBY,MIL,MLB,27,L,49,49,N,L,N,N,Normal,50,45,50,55,65,50,55,65,50,45,50,50,50,45,50,55,5,40,50,567,87,29,7,12,60,0,127,9,1.0,6,0,12,3
32223,SP,JOSE BERRIOS,TOR,MLB,31,R,49,49,N,N,H,N,Normal,45,55,55,50,45,55,55,50,45,55,55,50,45,55,55,50,5,65,50,805,145,41,4,23,62,5,135,11,0.0,4,1,17,5
33738,RP,MATTHEW BOYD,CHC,MLB,34,L,49,49,N,N,N,N,Normal,50,55,55,45,50,55,55,50,50,55,55,45,50,55,55,45,4,45,65,333,39,17,2,12,28,0,79,1,1.0,1,0,4,3
1443,SP,CODY BRADFORD,TEX,AAA,27,L,49,49,N,L,N,N,Normal,45,70,55,45,40,65,55,45,45,70,55,45,45,70,55,45,5,50,60,153,20,5,0,4,5,0,30,1,0.0,0,0,0,0
24966,SP,ALEX COBB,TOR,MLB,37,R,49,49,N,N,N,N,Fragile,40,50,45,60,40,50,45,55,40,50,45,60,40,50,45,60,4,50,50,552,87,36,3,17,52,4,89,5,1.0,1,0,7,4
35263,SP,NESTOR CORTES,MIL,MLB,30,L,49,49,N,H,N,N,Normal,50,55,55,45,55,60,60,50,45,55,55,45,50,55,55,45,4,50,55,373,40,21,3,15,30,0,78,1,0.0,3,0,14,4
32656,RP,DANNY COULOMBE,MIN,MLB,35,L,49,49,N,N,N,N,Fragile,50,55,55,55,50,55,55,55,45,55,55,50,50,55,55,55,4,30,60,28,8,2,0,0,1,0,8,0,0.0,0,0,1,0
45607,RP,JACK DREYER,LAD,MLB,26,L,49,49,N,N,L,N,Normal,55,45,55,50,65,50,55,50,55,45,55,45,55,45,55,50,3,40,55,169,25,5,1,6,16,2,33,0,0.0,1,0,4,1
41496,RP,BRANDON EISERT,CWS,MLB,27,L,49,49,N,L,N,N,Normal,50,50,50,50,60,50,50,55,50,50,50,50,50,50,50,50,3,30,55,217,34,5,0,9,22,6,59,1,1.0,2,0,3,2
35,SP,ERICK FEDDE,AZ,MLB,32,R,49,49,N,N,N,N,Normal,45,55,50,45,45,50,50,40,50,55,55,45,45,55,50,45,4,50,45,541,73,31,1,12,49,2,109,2,0.0,8,0,9,3
42123,RP,LUIS GARCIA,HOU,MLB,28,R,49,49,N,N,N,N,Normal,50,50,55,45,50,50,55,45,55,50,55,50,50,50,55,45,5,55,45,239,35,9,4,8,24,3,55,0,1.0,1,0,10,3
32117,RP,LUCAS GIOLITO,BOS,MLB,31,R,49,49,N,N,N,N,Normal,50,50,50,50,50,50,50,45,50,50,50,50,50,50,50,50,5,50,50,674,102,34,4,22,69,1,164,5,2.0,6,0,14,5
24692,RP,SETH HALVORSEN,COL,MLB,25,R,46,49,N,H,N,N,Normal,50,45,50,45,50,45,50,45,55,45,50,50,50,50,50,55,3,30,50,31,5,3,0,0,4,1,5,0,0.0,0,0,1,0
44761,SP,DJ HERZ,WSH,MLB,24,L,46,49,N,N,N,N,Normal,55,40,55,50,50,40,55,50,55,40,55,50,55,50,55,50,4,40,60,22,3,0,0,0,2,0,6,0,0.0,0,0,0,0
20746,RP,TANNER HOUCK,BOS,MLB,29,R,49,49,N,N,N,N,Normal,45,50,55,50,40,50,50,45,45,55,55,60,45,50,55,55,4,60,50,668,100,31,4,26,52,1,114,17,1.0,4,0,15,2
30520,RP,ADRIAN HOUSER,TEX,MLB,32,R,49,49,N,N,N,N,Normal,45,50,55,55,45,50,55,50,45,50,55,55,45,50,55,55,5,50,60,756,110,34,7,36,61,2,152,2,3.0,6,0,24,3
47641,SP,GABRIEL HUGHES,COL,AAA,24,R,46,49,N,N,N,N,Normal,40,50,50,45,40,50,50,45,40,50,55,50,50,50,50,50,4,50,50,405,59,18,1,20,34,0,83,1,1.0,0,0,9,3
1736,SP,MITCH KELLER,CHC,MLB,29,R,49,49,H,N,N,N,Normal,45,50,50,45,40,50,50,45,45,55,55,50,45,55,50,50,5,60,45,803,120,37,4,22,64,2,160,9,1.0,4,0,20,8
23338,SP,STEPHEN KOLEK,NYM,MLB,28,R,49,49,H,H,N,N,Normal,40,55,55,55,40,50,50,50,45,55,55,55,40,55,55,55,5,45,45,684,122,35,4,16,48,2,146,7,3.0,1,0,13,7
33581,RP,SEAN MANAEA,NYM,MLB,33,L,49,49,H,N,H,N,Normal,50,50,55,45,55,50,60,50,50,50,55,45,50,50,55,45,5,60,60,378,67,17,1,12,34,2,79,3,0.0,2,0,7,4
26018,SP,TOBIAS MYERS,MIL,AAA,27,R,49,49,N,L,N,N,Normal,45,55,55,45,45,55,55,45,50,55,55,50,45,55,55,45,5,60,55,133,19,5,1,6,14,1,23,1,1.0,0,0,4,1
30242,SP,DOVYDAS NEVERAUSKAS,TUC,MLB,32,R,49,49,N,N,N,N,Normal,45,45,55,45,45,45,55,45,45,45,55,45,45,45,55,45,4,50,55,596,90,25,3,15,59,0,119,8,1.0,3,0,14,6
41069,CL,DEDNIEL NUNEZ,NYM,AAA,29,R,48,49,N,N,N,N,Normal,55,45,55,50,50,45,50,45,60,50,55,50,55,45,55,50,2,30,50,123,22,1,0,2,10,1,25,0,0.0,0,0,4,1
43811,SP,RYAN PEPIOT,TB,AAA,28,R,49,49,N,N,N,N,Normal,50,45,60,45,50,45,60,45,50,45,60,45,50,45,60,45,4,55,40,96,14,7,0,4,7,0,20,2,1.0,0,0,6,2
28776,CL,RYAN PRESSLY,CHC,MLB,36,R,49,49,H,N,H,N,Normal,45,55,50,50,45,55,50,50,45,50,50,50,45,55,50,50,3,30,50,316,47,17,1,9,22,0,66,1,1.0,4,0,10,3
24438,SP,QUINN PRIESTER,BOS,AAA,24,R,46,49,N,H,N,H,Normal,45,50,50,50,40,50,50,45,45,55,50,50,45,55,50,50,6,60,45,145,17,9,0,7,13,0,23,2,0.0,0,0,5,2
23341,SP,PATRICK SANDOVAL,BOS,MLB,28,L,49,49,N,H,N,N,Normal,45,45,45,55,50,45,45,60,45,45,45,55,45,45,45,55,5,50,60,329,58,12,1,7,33,1,68,3,1.0,1,0,4,4
20980,RP,JOSH SBORZ,TEX,MLB,31,R,49,49,N,N,N,N,Normal,50,45,50,55,50,45,50,50,55,45,55,60,50,45,50,55,3,25,50,132,22,6,0,6,16,1,35,4,0.0,1,0,5,0
34492,RP,GABE SPEIER,AZ,MLB,30,L,49,49,N,L,N,N,Normal,50,50,50,50,65,55,55,55,50,50,50,50,50,50,50,50,3,25,50,165,23,10,3,5,9,2,39,1,0.0,2,0,3,0
140196,RP,ADAM STINE,SF,MLB,25,R,49,49,N,N,N,N,Normal,55,40,50,55,55,40,50,55,55,40,50,55,55,40,50,55,2,45,40,162,23,10,2,0,24,8,35,0,1.0,0,0,2,2
40624,RP,ROBERT SUAREZ,SD,MLB,34,R,49,49,N,N,N,N,Normal,45,55,60,50,50,55,60,50,45,55,60,50,45,55,60,50,2,30,55,285,41,17,0,11,24,7,56,1,0.0,2,0,2,0
24160,SP,MIKE VASIL,CWS,MLB,25,R,49,49,L,N,N,N,Normal,45,50,55,50,45,50,50,50,45,55,55,55,45,50,55,50,5,45,45,760,130,35,4,24,50,3,159,11,2.0,6,0,15,8
43407,RP,ALEX VESIA,LAD,MLB,29,L,49,49,N,N,N,N,Normal,65,45,65,45,70,45,70,50,65,45,60,45,65,45,65,45,3,30,50,225,25,6,0,5,25,6,61,1,1.0,2,0,4,3
32135,SP,MICHAEL WACHA,KC,MLB,34,R,49,49,N,N,N,N,Normal,40,55,55,50,40,55,55,50,40,55,55,50,40,55,55,50,5,60,55,715,109,41,8,24,61,2,140,4,1.0,6,0,16,3
49605,SP,WILL WARREN,NYY,AAA,26,R,47,49,H,N,L,N,Normal,45,50,55,50,45,45,50,45,50,50,55,55,50,50,55,50,5,50,45,384,57,15,4,16,33,2,69,3,1.0,4,0,6,3
24200,RP,RYAN WEATHERS,TB,MLB,25,L,46,49,N,N,N,N,Normal,45,50,50,50,50,55,55,55,45,50,50,45,45,55,50,55,4,45,75,493,71,24,3,9,50,4,94,3,2.0,2,0,8,2
41441,SP,GAVIN WILLIAMS,CLE,MLB,26,R,49,49,N,N,N,N,Normal,50,50,55,50,50,50,55,50,50,50,55,50,55,50,55,50,5,35,50,752,124,33,4,26,65,2,155,4,4.0,9,0,21,3
25115,SP,BRAXTON ASHCRAFT,PIT,MLB,25,R,48,48,N,L,N,N,Normal,40,65,50,50,40,65,50,50,40,65,50,50,45,65,50,50,4,40,45,728,126,39,2,20,44,2,135,6,0.0,6,0,19,4
39597,RP,TANNER BANKS,PHI,MLB,33,L,48,48,N,N,N,N,Normal,50,55,50,50,55,55,55,60,45,50,50,50,50,55,50,50,4,25,70,14,1,0,0,0,2,0,3,0,0.0,0,0,0,0
1254,RP,GRIFFIN CANNING,NYM,MLB,29,R,48,48,N,L,N,N,Normal,50,50,55,45,50,45,55,45,55,50,55,50,55,50,55,45,4,60,55,598,94,19,2,15,55,5,134,4,1.0,7,0,11,5
32237,RP,ZACH EFLIN,BAL,MLB,31,R,48,48,N,N,N,N,Normal,40,75,55,45,40,75,50,45,40,75,55,45,40,75,55,45,6,55,55,123,19,2,1,3,7,0,24,0,0.0,1,0,3,1
20803,SP,BRYCE ELDER,ATL,MLB,26,R,47,48,L,N,N,N,Normal,40,50,50,50,40,45,50,45,45,50,55,55,45,50,50,50,4,50,45,149,24,4,2,3,10,0,28,1,0.0,0,0,4,0
24636,SP,BOWDEN FRANCIS,TOR,MLB,29,R,48,48,N,N,N,N,Normal,50,60,65,45,45,55,65,40,50,60,65,45,50,60,65,45,4,50,50,218,28,9,1,13,18,1,50,1,0.0,1,0,5,0
45644,SP,NICK FRASSO,LAD,AAA,26,R,48,48,N,N,N,N,Normal,45,55,55,50,45,50,50,45,45,55,55,50,45,55,55,50,3,45,45,11,0,1,0,0,0,0,2,0,0.0,0,0,0,0
1548,SP,SAWYER GIPSON-LONG,DET,MLB,27,R,48,48,N,N,N,H,Normal,45,55,55,50,40,50,50,45,50,60,55,55,45,55,55,50,5,45,35,180,17,9,1,6,11,0,38,4,0.0,0,0,6,0
33732,RP,HUNTER HARVEY,TEX,MLB,30,R,48,48,N,N,N,N,Fragile,50,50,55,50,45,50,50,50,50,50,55,50,50,50,55,50,4,30,40,164,22,9,2,2,14,2,32,0,0.0,0,0,2,0
24936,RP,TYLER HOLTON,DET,AAA,29,L,48,48,N,L,H,N,Normal,45,60,65,50,45,55,65,50,45,60,65,50,45,60,65,50,6,35,55,58,18,1,0,3,6,1,7,0,0.0,1,1,1,0
18759,RP,CLAYTON KERSHAW,LAD,MLB,37,L,48,48,H,N,H,N,Fragile,45,60,50,50,50,65,50,50,45,55,50,45,45,60,50,50,4,50,65,315,40,22,0,12,27,0,77,0,1.0,3,0,8,2
20745,RP,BRYAN KING,HOU,MLB,28,L,48,48,N,H,N,N,Normal,50,55,50,50,65,60,55,60,45,50,50,45,50,55,50,50,3,30,50,19,3,1,0,1,0,0,4,0,1.0,0,0,0,1
24318,CL,MATTHEW LIBERATORE,STL,MLB,25,L,45,48,H,L,N,N,Normal,45,45,55,50,45,50,55,50,45,45,55,50,50,50,55,50,6,45,55,660,102,34,6,17,52,1,125,9,4.0,8,0,8,6
27216,SP,JESUS LUZARDO,PHI,AAA,27,L,48,48,N,N,N,N,Normal,50,50,55,45,55,50,60,50,50,45,55,45,50,50,55,45,4,50,55,532,71,29,2,20,46,4,122,6,0.0,2,0,8,3
24795,SP,TY MADDEN,DET,MLB,25,R,47,48,L,N,N,N,Normal,45,50,50,50,45,50,50,45,50,50,55,50,50,50,50,50,5,50,50,88,17,4,0,1,5,0,18,0,0.0,1,0,2,0
29258,SP,MILES MIKOLAS,STL,MLB,37,R,48,48,N,L,N,N,Normal,35,70,50,50,35,70,50,45,35,70,55,50,35,70,50,50,5,50,45,90,12,1,1,3,3,0,15,1,0.0,1,1,1,0
32728,RP,HOBY MILNER,TEX,MLB,34,L,48,48,N,N,H,N,Normal,45,60,50,50,45,55,55,55,45,60,50,50,45,60,50,50,4,30,55,98,12,5,0,1,8,2,23,0,0.0,0,0,0,1
21054,RP,A.J. MINTER,NYM,MLB,32,L,48,48,N,N,H,N,Fragile,50,50,55,45,55,50,55,50,50,50,55,45,50,50,55,45,3,25,60,251,35,7,0,6,32,3,46,2,1.0,1,0,4,2
41517,RP,CARMEN MLODZINSKI,PIT,AAA,26,R,48,48,N,L,N,N,Normal,45,50,55,55,45,45,50,50,50,50,55,60,45,50,55,55,3,35,40,25,6,1,1,2,3,1,2,2,0.0,1,0,1,1
44283,SP,LUIS ORTIZ,CLE,MLB,26,R,48,48,N,N,N,N,Normal,45,55,55,50,40,55,55,45,45,55,60,50,45,55,55,50,5,45,50,554,81,31,2,18,34,0,130,4,2.0,3,0,10,5
26053,SP,CHRIS PADDACK,MIN,MLB,29,R,48,48,N,N,N,N,Normal,45,60,45,45,45,55,45,45,45,65,45,50,45,60,45,50,5,50,40,769,124,42,4,25,60,2,173,4,1.0,7,0,26,3
