ID,POS,Name,ORG,Lev,Age,HT,B,T,OVR,POT,LEA,WE,INT,Prone,BABIP,GAP,POW,EYE,K's,BA vL,GAP vL,POW vL,EYE vL,K vL,BA vR,GAP vR,POW vR,EYE vR,K vR,HT P,GAP P,POW P,EYE P,K P,C FRM,C ARM,IF RNG,IF ARM,TDP,OF RNG,SPE,STE,RUN,AB,1B,2B,3B,HR,BB,IBB,HP,SF,CI,SO,PI/PA,SB,CS,G,SBA,RTO,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,FRM,ARM
40873,C,PHIL MOORE,STL,MLB,25,6' 1',R,R,58,58,N,N,N,Normal,50,55,50,50,50,50,55,65,50,60,50,50,50,45,50,50,55,50,50,50,60,60,55,50,25,45,25,20,25,221,28,13,0,11,24,1,0,2,0,47,3.68,0,1,65,55,7,14,12,12,11,5,3,0,0,0,0,-0.1,0.0
35557,3B,TATASHI OMOTO,NYM,MLB,34,6' 0',S,R,58,58,N,N,H,Wrecked,50,50,55,80,40,50,50,60,80,40,50,50,55,80,40,50,50,55,80,40,20,20,50,70,60,45,30,25,20,16,1,1,0,0,1,0,0,0,0,5,5.53,0,0,4,0,0,7,7,1,1,0,0,0,0,1,1,0.0,0.0
24796,1B,CARSON PALOMINO,BAL,MLB,27,6' 9',R,R,58,58,H,H,N,Iron Man,55,40,70,40,45,60,45,80,40,45,55,40,65,40,45,55,40,70,40,45,20,20,45,45,30,40,25,30,20,30,5,2,0,1,2,0,1,2,0,7,2.89,0,0,8,0,0,8,8,3,2,1,1,1,0,2,1,0.0,0.0
31913,1B,VALÓR PIMENTEL,NYY,MLB,24,6' 4',L,R,48,58,N,H,N,Normal,50,70,65,50,35,50,65,55,50,35,50,70,65,50,35,50,70,75,50,35,20,20,40,30,35,25,60,25,30,391,46,23,1,22,37,2,3,2,0,123,3.94,0,0,107,0,0,149,139,26,23,13,3,8,1,6,0,0.0,0.0
32114,2B,ADRIÁN SOLIS,DET,MLB,24,6' 3',R,R,58,58,N,N,N,Durable,55,50,55,60,50,55,55,60,70,55,55,50,55,55,50,55,50,55,60,55,20,20,60,55,55,35,55,45,55,146,34,5,0,3,15,0,3,2,0,34,3.78,2,1,61,0,0,83,77,11,5,10,4,11,3,20,5,0.0,0.3
17292,LF,NOAH STEPHENS,LAD,MLB,30,6' 4',L,L,58,58,N,H,N,Normal,50,55,55,65,50,50,45,45,50,45,55,55,55,75,50,50,55,55,65,50,20,20,35,45,20,60,40,45,55,438,70,28,2,6,64,5,7,6,0,94,3.97,1,0,124,0,0,164,159,31,27,14,6,37,12,49,4,0.0,-0.4
29500,RF,KENDRICK WHITE,MON,MLB,24,6' 4',S,R,58,58,H,N,N,Durable,60,55,50,50,50,60,50,50,50,50,60,55,50,50,50,60,55,50,50,50,20,20,55,45,50,60,55,60,75,338,66,21,2,7,27,0,1,2,0,91,3.71,0,1,58,0,0,68,67,18,15,11,6,12,5,24,1,0.0,-0.7
39131,C,ROBINSON WHITE,BOS,MLB,24,6' 4',R,R,58,58,N,H,N,Normal,55,50,50,45,40,60,55,55,50,45,55,50,50,45,40,55,50,50,45,40,60,75,35,65,20,25,25,25,20,204,31,10,0,7,21,0,8,1,0,62,3.65,0,0,62,35,10,11,8,10,10,3,1,0,0,0,0,-1.3,0.0
37197,2B,BRADY WISE,OAK,MLB,26,6' 5',R,R,58,58,N,H,N,Durable,55,50,55,45,55,55,50,55,45,55,55,50,55,45,55,55,50,55,50,55,25,20,70,70,65,55,50,45,45,356,39,13,3,16,29,0,1,2,0,76,3.54,0,0,104,0,0,252,234,41,29,34,16,38,11,44,5,0.0,0.3
37414,1B,LOUIS YAGER,MON,AAA,26,6' 4',R,L,58,58,N,H,N,Durable,60,55,55,50,50,60,55,55,50,50,60,55,55,50,50,60,55,55,50,50,20,20,35,35,25,45,55,65,55,12,2,2,0,2,1,0,0,0,0,0,4.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
35376,C,TREY ZEHNER,OAK,MLB,25,6' 0',R,R,56,58,N,N,H,Normal,45,50,55,55,50,45,50,55,55,50,45,50,55,55,50,45,55,60,55,55,60,50,40,40,35,30,35,30,45,163,16,12,0,5,10,0,1,1,0,35,3.77,0,0,44,39,8,14,14,4,3,3,3,1,0,2,0,1.1,0.0
30247,SS,LEO DICKSON,MIN,MLB,24,6' 5',S,R,55,57,N,N,N,Normal,50,65,45,45,50,50,60,45,45,50,50,65,45,45,50,50,65,50,45,50,20,20,75,75,70,45,60,65,80,510,81,23,3,15,45,0,6,4,0,138,3.73,30,4,169,0,0,431,392,49,33,66,32,80,26,70,12,0.0,0.0
38319,2B,MAURICIO GALVÁN,WAS,AAA,25,5' 11',R,R,48,57,N,H,L,Normal,50,55,45,45,50,50,55,45,45,50,50,55,45,45,50,50,60,55,45,55,20,20,65,80,60,50,70,65,70,117,15,7,1,5,10,0,1,2,0,25,3.55,5,2,38,0,0,72,66,18,12,11,5,12,4,16,5,0.0,0.0
34914,LF,WOODWARD LANTZ,CHC,AAA,25,6' 5',L,L,57,57,N,N,N,Fragile,60,55,50,50,50,60,55,50,45,50,60,55,50,50,50,60,55,50,50,50,20,20,45,30,20,60,65,60,70,98,16,7,0,2,10,1,1,0,0,25,3.68,0,0,24,0,0,37,36,10,10,3,2,3,2,5,0,0.0,-0.4
37201,LF,PRYCE LEFF,ATL,MLB,26,6' 3',R,R,57,57,N,N,N,Durable,50,55,55,55,55,50,60,65,60,55,50,55,55,50,55,50,55,55,55,55,20,20,30,45,25,55,65,70,80,214,38,9,1,11,22,1,0,1,0,49,3.86,17,7,42,0,0,48,47,8,4,4,1,8,2,18,1,0.0,-1.0
38463,SS,ANTÓNIO REYNOSO,KCM,MLB,23,6' 0',L,R,56,57,N,H,L,Normal,55,55,50,45,55,50,55,45,45,50,55,55,50,45,55,55,55,55,45,55,20,20,75,70,55,55,75,60,75,225,43,13,2,8,10,0,1,3,0,41,3.59,1,0,79,0,0,120,113,27,22,30,20,24,4,26,4,0.0,0.0
31918,LF,RENATO RODRÍGUEZ,SD,MLB,24,6' 6',L,L,57,57,N,H,N,Normal,50,50,55,50,60,45,45,50,45,50,50,50,60,50,65,55,55,55,50,60,20,20,30,40,20,55,40,35,50,36,6,1,0,1,3,2,1,1,0,7,3.22,0,0,9,0,0,20,16,1,1,4,1,0,0,5,0,0.0,-0.1
27535,SS,IVÁN SERRATO,CLE,MLB,24,6' 0',R,R,49,57,N,N,N,Normal,50,55,55,50,45,55,55,60,50,45,50,55,55,50,45,55,55,60,50,50,20,20,70,65,55,45,60,55,75,170,21,7,1,3,10,1,0,1,0,53,3.83,0,0,51,0,0,98,93,18,13,12,7,14,6,13,2,0.0,0.0
30567,LF,VINCENT THOMPSON,KCM,MLB,30,6' 4',L,L,57,57,L,L,N,Fragile,55,55,65,55,40,50,45,50,45,40,60,55,75,60,40,55,55,65,55,40,20,20,40,45,20,55,40,45,60,435,59,22,1,17,39,0,5,3,0,126,3.93,0,0,117,0,0,153,146,32,26,18,7,23,3,42,1,0.0,-0.4
36854,2B,NICK VILLALVAZO,BOS,AAA,22,6' 2',R,R,48,57,N,H,N,Normal,50,55,50,40,50,55,55,50,45,50,50,55,50,40,50,55,55,50,45,65,20,20,70,60,65,40,45,35,20,31,4,0,0,0,0,0,0,0,0,10,3.35,0,0,9,0,0,25,22,2,2,2,2,2,0,3,1,0.0,0.0
37895,SS,CHAD AGALLEGOS,LAD,MLB,26,6' 2',R,R,54,56,L,L,N,Normal,45,45,50,45,50,50,45,50,45,50,45,45,50,45,50,45,45,55,45,55,20,20,75,75,75,60,40,55,60,473,78,19,0,11,37,0,5,4,0,120,3.71,6,5,148,0,0,404,388,52,34,61,33,48,15,84,25,0.0,0.0
31455,C,CHESLOR CEPEDA,MIL,MLB,25,6' 2',S,R,55,56,H,N,H,Durable,55,45,40,40,60,55,45,40,40,60,55,45,40,40,60,55,45,50,40,60,65,60,40,35,20,30,30,25,40,138,21,8,0,4,13,0,2,2,0,27,3.18,0,0,46,41,14,7,6,0,0,2,1,0,0,1,0,2.6,0.0
34600,C,B.J. FORTHOFER,MON,MLB,25,6' 2',S,R,56,56,N,N,N,Normal,55,45,55,50,45,55,45,55,50,45,55,45,55,50,45,55,45,55,50,45,65,50,30,40,25,30,20,20,25,428,60,20,1,15,56,3,6,3,0,129,3.92,0,0,124,135,22,38,37,8,7,11,9,0,0,1,0,-0.0,0.0
38070,C,NATE GREGORY JR.,NYY,AAA,23,6' 0',L,R,50,56,N,N,N,Normal,40,40,45,40,50,40,40,40,35,45,40,40,45,40,55,45,45,50,45,55,70,70,30,55,25,35,30,35,25,60,11,1,0,1,2,0,0,1,0,13,3.65,0,0,18,21,1,5,5,1,1,4,3,0,0,0,0,-0.9,0.0
29620,2B,EDGAR GRILLON,ANA,MLB,24,6' 3',S,R,48,56,N,N,N,Normal,50,55,45,60,50,50,50,45,55,50,50,55,45,60,50,55,55,45,60,50,20,20,70,60,55,55,65,70,80,255,40,12,4,6,17,0,0,3,0,61,3.75,19,1,97,0,0,151,137,21,13,22,12,26,6,37,10,0.0,0.0
35365,C,YAURIS HINOJOSA,FLA,MLB,25,6' 1',R,R,46,56,N,N,L,Durable,45,45,45,55,45,50,50,55,65,50,45,45,45,55,40,50,45,55,55,50,60,55,30,35,25,55,25,20,20,230,34,6,1,8,14,0,1,2,0,73,3.96,0,0,57,48,9,13,13,4,4,3,3,0,0,0,0,-6.3,0.0
34134,C,ADRIEN LACOUR,OAK,AAA,25,6' 1',S,R,56,56,N,H,N,Normal,50,45,45,50,50,50,45,45,50,55,50,40,45,50,50,50,45,50,50,55,65,65,30,45,35,45,20,20,35,6,1,1,0,0,2,0,0,0,0,3,4.88,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,-0.0,0.0
30576,C,ROBERTO LARINI,ARI,MLB,27,6' 2',R,R,55,56,N,N,N,Fragile,45,40,45,50,40,45,40,45,50,40,45,40,45,50,40,50,45,45,50,40,65,70,40,60,25,40,25,25,30,367,62,11,0,9,29,0,3,1,0,132,3.89,0,0,114,122,25,16,15,7,7,13,12,0,0,0,0,1.3,0.0
38356,1B,HURAM MARKSON,OAK,MLB,26,6' 0',R,R,56,56,N,H,L,Normal,50,65,55,50,65,50,65,55,55,65,50,65,50,50,65,50,65,55,50,70,20,20,45,55,35,50,65,55,50,289,46,17,3,13,32,2,2,4,1,45,3.61,0,0,39,0,0,63,60,8,6,4,3,8,2,7,0,0.0,-0.4
36181,SS,ADRIÁN MENDIETTA,COL,MLB,27,6' 6',R,R,56,56,L,L,H,Fragile,45,55,45,45,50,45,55,45,45,50,45,55,45,45,50,45,55,45,45,50,20,20,70,80,80,25,75,80,80,485,69,33,9,10,29,1,3,4,0,108,3.55,53,4,139,0,0,374,355,41,26,66,40,52,21,88,17,0.0,0.0
33957,2B,CHANTÉ RUTLEDGE,KCM,MLB,24,6' 4',R,R,56,56,N,N,N,Fragile,65,55,50,50,45,70,55,55,50,50,65,50,50,50,45,70,55,50,50,45,20,20,65,45,65,55,50,40,50,85,14,10,0,2,10,0,0,0,0,18,3.48,0,0,26,0,0,47,43,4,3,3,2,7,2,4,0,0.0,0.0
37167,2B,VICTOR WHALEY,MIN,MLB,26,6' 1',R,R,50,56,N,N,N,Normal,50,55,45,50,50,50,55,45,50,50,50,55,45,50,50,55,55,50,55,50,20,20,65,55,60,65,60,65,80,151,29,10,2,3,9,0,1,0,0,43,3.79,1,3,52,0,0,76,71,17,14,11,7,18,5,10,1,0.0,0.0
13801,LF,TED ANIELLO,ATL,MLB,27,6' 3',R,R,55,55,N,N,L,Durable,50,55,55,45,60,50,65,60,45,65,50,55,55,40,60,50,60,55,45,60,20,20,65,45,50,60,65,75,80,556,99,24,3,19,36,0,3,5,0,107,3.42,61,12,139,0,0,208,204,34,33,19,13,32,6,54,1,0.0,-0.4
35314,1B,LUCIAN CANAVIRI,SEA,MLB,25,5' 10',R,R,51,55,L,N,N,Normal,50,55,55,45,70,55,60,65,45,75,50,55,50,45,65,50,55,55,45,70,20,20,45,30,60,40,55,30,30,104,22,6,2,8,7,1,1,2,0,16,3.24,0,0,29,0,0,42,38,14,13,6,2,8,0,2,1,0.0,0.0
32404,LF,WAGNER CESPEDES,CHC,AAA,29,6' 3',R,R,55,55,N,N,N,Iron Man,45,45,60,70,50,45,45,65,75,50,45,45,60,65,50,45,45,60,70,50,20,20,45,30,40,65,45,60,50,35,5,0,0,0,3,0,0,0,0,10,4.55,0,0,9,0,0,15,15,2,1,2,2,0,0,5,2,0.0,0.7
40759,3B,REID COLLIER,CIN,MLB,24,6' 0',R,R,49,55,N,H,N,Normal,45,70,50,40,60,50,80,65,40,80,45,65,50,35,55,50,75,60,40,65,20,20,55,70,50,30,60,55,75,43,6,2,1,3,6,1,0,0,0,4,3.27,3,2,12,0,0,17,16,7,7,1,1,0,0,4,3,0.0,0.0
31386,SS,R.J. DAUB,COL,MLB,24,5' 11',R,R,55,55,N,N,N,Normal,50,55,50,45,50,50,55,50,45,50,50,55,50,45,50,50,55,55,45,50,20,20,75,70,70,60,55,65,70,70,14,7,0,1,3,0,1,1,0,16,3.43,6,0,19,0,0,46,43,6,5,13,6,10,3,8,1,0.0,0.0
36516,RF,BARTHOLOMEU GALVAN,ANA,MLB,25,6' 6',R,R,55,55,N,N,N,Durable,50,50,60,50,60,50,55,70,50,65,50,50,55,45,55,50,50,60,50,60,20,20,30,40,25,45,60,60,65,90,11,2,1,3,10,0,0,0,0,16,3.42,0,0,7,0,0,2,2,0,0,0,0,1,0,0,0,0.0,0.0
39610,LF,SALOMÓN GARCÍA,TOR,MLB,25,6' 4',R,R,55,55,H,N,H,Normal,60,55,50,45,55,65,55,55,50,60,60,55,50,45,50,60,55,50,45,55,20,20,55,45,50,60,65,65,80,306,48,11,1,10,17,0,5,1,0,67,3.33,12,3,84,0,0,114,111,22,20,18,12,17,4,33,6,0.0,-1.5
36095,C,OSCAR GRANDOS,TEX,AAA,27,5' 11',R,R,54,55,N,N,N,Iron Man,40,40,50,50,45,40,40,50,50,45,40,40,50,50,45,45,40,50,50,45,70,60,25,55,25,30,20,25,25,8,2,0,0,0,1,0,0,0,0,2,3.89,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,-0.7,0.0
32200,C,EITAN GROIS,FLA,MLB,25,6' 2',L,R,55,55,N,N,H,Durable,55,45,55,45,45,50,40,45,40,45,55,45,55,45,45,55,45,55,45,45,60,55,40,45,55,30,25,25,20,343,76,13,1,16,22,0,3,5,0,91,3.46,0,0,82,68,9,21,20,4,4,8,5,1,0,2,0,-3.9,0.0
38747,C,ADRIÁN HERNÁNDEZ,FLA,AAA,26,5' 9',R,R,55,55,N,N,N,Normal,55,60,20,50,75,55,60,20,50,75,55,60,20,50,75,55,60,20,50,75,55,65,30,50,25,40,30,20,25,83,13,2,0,0,3,0,0,0,0,10,3.36,0,0,19,25,1,5,5,2,2,4,3,0,0,0,0,-1.1,0.0
26500,RF,LEE KOSTKOS,CWS,MLB,27,6' 4',L,R,50,55,N,H,N,Fragile,55,55,50,40,60,50,50,45,35,55,55,60,50,45,65,55,65,50,40,65,20,20,45,45,40,55,45,50,60,116,20,2,0,5,9,0,2,3,0,24,3.52,1,0,41,0,0,49,48,10,7,7,4,7,1,13,2,0.0,-1.0
38756,3B,DALEY MAES,MIN,AAA,23,6' 0',R,R,51,55,N,N,N,Normal,55,50,50,50,65,55,50,50,50,70,50,50,45,50,65,55,50,50,50,65,20,20,50,70,35,35,60,40,30,6,0,0,0,0,0,0,0,0,0,2,3.83,0,0,1,0,0,1,1,3,3,0,0,1,1,0,0,0.0,0.0
38616,LF,GLEN MARCAL,SD,MLB,25,6' 0',L,L,55,55,N,L,N,Durable,70,55,50,50,45,70,50,50,50,45,70,55,55,55,45,70,55,50,50,50,20,20,45,30,20,55,70,70,80,135,16,7,0,0,7,0,0,1,0,39,3.63,2,1,35,0,0,20,18,2,2,4,3,4,1,7,0,0.0,0.9
39669,1B,MALIK MILLS,ATL,MLB,24,6' 1',L,R,49,55,N,N,H,Normal,55,45,50,45,55,55,45,45,40,50,55,45,55,45,60,65,50,55,45,60,20,20,50,60,50,45,40,50,55,239,36,13,2,5,7,1,3,2,0,58,3.27,2,1,64,0,0,75,68,8,3,9,5,10,2,9,2,0.0,0.0
37832,3B,NOAH PIATZ,NYM,MLB,23,6' 1',S,R,55,55,N,N,N,Normal,55,55,45,50,55,50,50,40,45,50,55,55,50,50,60,55,55,45,50,55,20,20,50,70,65,35,50,40,40,125,19,7,1,6,16,0,0,4,0,23,3.59,2,0,37,0,0,60,58,12,11,6,5,9,3,6,0,0.0,0.0
14032,C,GAEL QUIROZ,KCM,MLB,24,6' 5',R,R,55,55,N,L,N,Normal,45,50,55,50,45,45,50,60,50,45,45,50,55,45,45,45,50,55,50,45,70,45,35,40,30,20,20,20,20,361,41,17,0,16,26,0,7,3,0,107,3.54,0,0,110,150,26,26,24,7,7,14,14,0,0,0,0,2.3,0.0
35161,C,SOLOMON ROESNER,PHI,MLB,29,6' 2',L,R,55,55,N,N,N,Normal,45,50,50,55,50,45,45,45,45,50,45,50,55,55,50,45,50,50,55,50,65,55,35,25,25,30,20,30,20,354,60,13,0,10,38,0,3,2,0,90,3.93,3,0,105,131,30,31,30,6,4,7,6,0,0,0,0,-0.7,0.0
40659,SS,LUCA RÍOS,BOS,MLB,27,6' 4',R,R,55,55,L,H,N,Fragile,50,50,55,45,45,55,50,55,45,45,50,50,55,45,45,50,50,55,45,45,20,20,70,65,75,50,55,70,80,229,29,7,0,11,13,0,7,3,0,71,3.52,12,5,71,0,0,175,162,13,10,32,11,25,1,36,5,0.0,0.0
37330,RF,EDDIE SANTILLANO,COL,MLB,25,6' 2',L,L,55,55,N,N,N,Fragile,50,50,60,45,55,50,45,55,45,55,50,50,60,45,55,55,50,60,45,55,20,20,55,40,20,60,60,40,20,90,18,2,1,5,8,2,0,1,0,18,3.47,0,0,24,0,0,41,40,2,2,7,5,9,0,4,1,0.0,0.5
37859,LF,GINO SOTO,CHC,AAA,24,6' 1',R,R,55,55,L,H,N,Durable,55,55,50,55,50,55,55,50,60,55,55,55,50,55,50,55,55,50,55,50,20,20,50,45,45,60,65,55,75,86,18,7,0,2,10,0,0,0,0,20,4.07,0,0,22,0,0,31,30,6,6,8,3,7,0,10,2,0.0,-0.2
38821,3B,FELIZ SÁNCHEZ,BAL,MLB,25,6' 2',L,R,55,55,N,N,N,Durable,60,50,55,55,45,50,45,45,50,45,65,55,55,65,50,60,50,55,55,45,20,20,55,75,45,25,30,35,55,506,107,27,0,15,60,3,4,4,0,140,3.68,0,0,164,0,0,232,222,57,53,22,20,23,13,28,13,0.0,0.0
29649,3B,JOACHIM VALLE,BOS,MLB,24,6' 4',R,R,55,55,N,N,L,Normal,50,50,60,50,55,50,50,60,50,55,50,50,60,50,50,50,50,60,50,55,25,30,50,75,35,45,45,20,30,484,73,20,4,21,55,1,2,7,0,122,3.89,0,0,121,0,0,166,162,37,33,18,15,11,4,11,4,0.0,0.0
37028,C,KENNETH ARLEDGE,TB,MLB,26,6' 3',R,R,54,54,N,L,L,Normal,45,45,55,50,50,45,45,60,55,50,45,45,55,50,50,45,45,55,50,50,65,55,35,45,25,30,30,30,45,153,22,4,0,7,12,0,1,0,0,42,3.76,0,0,45,50,7,13,12,1,1,2,1,0,0,0,0,0.3,0.0
36184,2B,FACUNDO BORBON,BOS,MLB,22,6' 2',R,R,54,54,N,H,H,Normal,65,50,45,45,50,70,50,50,45,55,65,50,45,45,50,65,55,50,45,50,20,20,65,60,65,40,70,40,55,312,52,14,5,3,16,0,5,2,0,75,3.44,4,1,84,0,0,167,156,29,22,30,16,35,5,43,8,0.0,0.0
30549,LF,ELAN BRIGHTMAN,ARI,MLB,24,6' 1',R,R,54,54,N,N,N,Normal,50,60,55,50,55,55,65,60,50,60,50,60,55,50,55,55,65,55,50,55,20,20,35,40,30,45,60,50,65,46,13,5,0,0,5,0,0,0,0,7,3.46,0,0,8,0,0,13,12,4,3,0,0,1,0,1,0,0.0,0.4
23649,SS,RONALDO CABRERA,BAL,MLB,26,6' 2',S,R,46,54,N,N,N,Normal,50,45,45,55,55,50,50,45,55,55,50,45,45,55,55,55,50,50,55,65,20,20,60,65,60,40,50,45,45,125,23,5,0,1,12,0,1,1,0,27,3.61,0,0,41,0,0,72,60,11,6,17,7,9,2,14,0,0.0,0.0
41199,1B,CHEIN-HUNG CHAI,-,-,32,6' 4',L,R,54,54,N,H,H,Normal,50,65,55,75,50,50,60,50,70,50,50,65,55,75,50,50,65,55,75,50,20,20,30,40,25,40,35,20,30,199,27,12,1,4,20,0,2,6,0,44,4.56,0,0,4,0,0,6,5,0,0,1,1,0,0,1,0,0.0,0.0
24374,3B,FERNANDO CHAVEZ,ANA,AAA,26,6' 2',R,R,54,54,N,N,N,Fragile,60,55,55,60,45,65,55,55,65,45,60,50,50,60,45,60,55,55,60,45,20,20,50,65,45,45,55,55,60,45,9,1,0,1,3,0,0,0,0,20,3.85,0,0,10,0,0,13,13,1,1,1,1,0,0,0,0,0.0,0.0
37318,C,ESPIN COOK,MON,MLB,26,6' 4',S,R,54,54,H,N,N,Durable,50,50,45,45,50,50,50,45,45,50,50,50,45,45,50,50,50,45,45,50,70,50,40,35,25,30,25,25,20,145,27,3,1,6,10,0,0,0,0,25,3.85,0,0,41,45,8,8,8,2,2,2,2,0,0,0,0,2.0,0.0
34079,2B,PETE FERNÁNDEZ,DET,MLB,25,6' 1',R,R,54,54,N,N,N,Normal,55,65,50,45,55,55,70,60,50,65,50,65,50,45,50,55,65,50,45,55,20,20,55,75,65,50,70,60,75,519,96,33,6,22,47,3,8,8,0,97,3.52,29,14,161,0,0,364,328,70,43,61,22,73,8,78,3,0.0,0.0
33225,RF,SEBASTIAN GONZÁLEZ,NYY,AA,24,6' 0',L,L,54,54,N,H,N,Normal,45,50,70,45,50,45,45,65,40,50,45,50,75,45,50,50,50,70,45,50,20,20,40,40,20,55,50,55,40,261,36,15,0,14,12,0,2,3,0,56,3.41,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
8223,C,NOLAN GREENE,ARI,MLB,28,6' 4',R,R,51,54,N,N,N,Normal,50,45,50,40,55,50,50,55,40,60,50,45,50,40,55,50,45,55,40,60,55,65,35,55,40,20,35,35,35,211,42,12,1,3,11,0,0,4,0,46,3.31,0,0,59,76,8,12,12,6,6,4,4,0,0,0,0,-1.8,0.0
41044,SS,WYATT HALES,TB,MLB,32,6' 4',R,R,54,54,H,H,H,Normal,45,50,55,60,50,45,50,55,60,55,45,50,50,55,50,45,50,55,60,50,25,20,70,70,75,40,35,45,40,493,64,26,0,21,44,0,4,4,1,112,3.97,6,5,148,0,0,363,332,45,28,48,19,62,11,74,11,0.0,0.0
37818,LF,YEISON INFANTE,SF,MLB,28,6' 1',S,R,51,54,N,N,N,Durable,50,55,50,50,50,50,55,50,50,50,50,55,50,55,50,55,65,55,50,50,20,20,35,30,30,65,70,45,70,537,100,25,4,13,44,1,1,5,0,101,3.71,8,3,152,0,0,216,211,54,46,38,24,42,12,57,9,0.0,-3.3
37135,RF,VERNON JOHANSSON,TEX,MLB,26,6' 1',L,R,50,54,H,H,N,Normal,50,50,55,50,50,50,45,50,45,50,50,50,55,50,50,50,50,55,50,50,20,20,30,50,40,60,65,70,65,34,6,4,0,2,4,0,0,0,0,4,3.26,3,3,16,0,0,12,11,2,2,1,1,2,0,2,1,0.0,-0.0
33359,3B,TOXIE LOHAN,SF,MLB,26,6' 1',R,R,46,54,L,N,N,Normal,60,45,20,40,55,60,45,20,40,55,60,45,20,40,55,70,45,20,40,80,20,25,65,65,65,55,50,60,75,80,17,4,0,0,3,0,1,0,0,14,3.00,2,3,26,0,0,40,36,4,2,4,2,5,3,10,2,0.0,0.1
20963,CF,NILES MARCEAUX,SEA,MLB,22,6' 3',R,R,48,54,N,N,N,Normal,50,50,50,40,45,55,50,50,40,45,50,50,50,40,45,55,60,50,50,50,20,20,50,60,45,70,70,55,70,60,15,2,0,1,4,0,2,0,0,17,3.49,3,0,20,0,0,31,31,13,13,5,5,7,4,9,2,0.0,0.1
36398,LF,ROLANDO MARTÍNEZ,NYM,MLB,23,6' 2',R,R,49,54,L,L,N,Normal,55,60,45,50,55,55,65,45,55,60,50,60,45,50,55,55,60,50,50,60,20,20,45,30,40,65,70,65,65,228,36,14,5,3,23,0,0,1,0,58,3.79,15,3,58,0,0,73,72,14,12,7,3,10,4,30,1,0.0,-0.0
17314,1B,SKIP MAYBERRY,BOS,MLB,29,6' 1',L,L,53,54,N,H,N,Fragile,55,50,55,65,50,50,45,50,55,50,55,55,55,70,50,55,50,65,65,50,25,20,35,50,25,45,30,50,35,183,31,10,0,8,21,2,1,1,0,48,3.95,0,3,55,0,0,64,59,8,7,6,5,3,1,5,0,0.0,0.0
38376,SS,DAVE MEISTER,MON,MLB,25,6' 2',L,R,54,54,N,N,N,Normal,50,50,50,55,50,50,50,50,50,50,50,55,50,55,50,50,50,55,55,50,20,20,75,75,60,35,35,40,25,509,62,28,0,16,37,0,4,1,0,129,3.71,0,0,140,0,0,379,351,42,29,72,49,66,25,77,20,0.0,0.0
36962,3B,TOMAS OOLBEKKINK,PIT,MLB,26,6' 1',R,R,54,54,N,N,N,Fragile,50,50,50,50,55,50,50,50,50,55,50,50,50,50,55,50,50,50,50,55,20,20,70,65,60,50,50,40,65,379,59,16,0,11,44,0,7,3,0,89,3.77,1,1,112,0,0,237,222,50,44,29,13,28,11,57,8,0.0,0.0
38629,SS,SANG-HYEON PARK,CHC,MLB,23,6' 2',R,R,54,54,N,N,N,Fragile,50,45,50,50,50,50,50,50,50,55,50,45,45,50,50,50,50,50,50,50,20,20,75,70,70,65,40,40,20,450,77,23,1,9,36,0,2,0,0,98,3.64,0,0,125,0,0,347,320,32,18,52,29,46,22,51,14,0.0,0.0
34040,2B,NOAH PAVIA,SF,MLB,24,6' 2',S,R,54,54,N,N,H,Normal,60,60,40,50,60,60,60,40,50,65,60,55,40,50,55,60,60,40,50,65,20,20,70,55,50,45,70,50,60,95,19,5,0,2,10,0,3,0,0,23,3.55,0,0,27,0,0,36,30,3,3,9,5,2,1,4,1,0.0,0.6
41129,1B,LUCAS SANDER,MON,MLB,31,6' 0',R,R,54,54,N,N,H,Normal,50,55,55,65,55,50,55,60,65,60,50,55,55,60,55,50,55,55,65,55,20,20,45,45,70,35,25,55,50,266,43,15,0,6,36,1,0,2,0,59,4.12,0,0,57,0,0,78,73,10,6,6,2,7,1,5,0,0.0,0.0
34510,RF,RONALDO TAVERAS,DET,MLB,32,6' 3',L,L,54,54,H,N,N,Normal,55,50,50,60,50,50,45,45,50,50,55,50,55,70,55,55,50,50,60,50,20,25,35,55,20,55,45,50,45,333,48,15,0,12,35,3,0,2,1,78,3.72,2,2,86,0,0,126,122,23,20,20,10,29,9,32,1,0.0,-0.1
33592,RF,JOSH TEASDALE,NYM,AAA,26,6' 1',R,R,54,54,N,N,N,Fragile,50,55,45,50,55,50,55,45,50,55,50,55,45,50,55,50,55,50,50,55,20,25,50,55,45,65,65,65,75,46,7,2,0,1,7,0,0,0,0,9,3.75,2,1,12,0,0,13,13,7,6,1,0,2,0,2,0,0.0,0.5
33092,CF,ÁNGEL URBINA,CLE,MLB,26,6' 2',R,R,53,54,N,H,N,Fragile,50,75,50,50,50,50,75,55,50,50,50,75,50,50,50,50,75,55,50,50,20,20,40,35,35,70,65,70,75,303,50,10,3,11,30,0,2,3,0,86,3.75,16,5,86,0,0,137,135,45,44,29,23,23,12,28,6,0.0,0.1
